DeveloperName__c,FulfilmentType__c,FulfilmentType__r.ReferenceName__c,FulfilmentTypeReference__c,Id,Name,NextStatus__c,ReferenceName__c,RelatedFlow__c,RelatedTaskInformation__c,Status__c,Tasks__c
CLIENT_ACTION_CASH_ISA_CHASE_CLIENT_ACTION,a2hQz000000UAsZIAW,CLIENT_ACTION_CASH_ISA,,a2gQz000000tIlVIAU,Chase client action Client action Cash ISA,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the action has been completed?
CLIENT_ACTION_SIPP_AWAITING_AD_HOC_ACTION,a2hQz000000UAsUIAW,CLIENT_ACTION_SIPP,,a2gQz000000tIlWIAU,Awaiting ad hoc action Client action SIPP,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,
CANCEL_REGULAR_JUNIOR_SIPP_AWAITING_AD_HOC_ACTION,a2hQz000000UAsDIAW,CANCEL_REGULAR_JUNIOR_SIPP,,a2gQz000000tIlXIAU,Awaiting ad hoc action Cancel regular Junior SIPP,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
CLIENT_ACTION_GPP_CHASE_CLIENT_ACTION,a2hQz000000UAt8IAG,CLIENT_ACTION_GPP,,a2gQz000000tIlYIAU,Chase client action Client action GPP,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the action has been completed?
LUMP_SUM_WITHDRAWAL_ISA_AWAITING_AD_HOC_ACTION,a2hQz000000UAsLIAW,LUMP_SUM_WITHDRAWAL_ISA,,a2gQz000000tIlZIAU,Awaiting ad hoc action Lump sum withdrawal ISA,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
LUMP_SUM_JUNIOR_SIPP_AWAITING_AD_HOC_ACTION,a2hQz000000UAroIAG,LUMP_SUM_JUNIOR_SIPP,,a2gQz000000tIlaIAE,Awaiting ad hoc action Lump sum Junior SIPP,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
CLIENT_ACTION_DB_PENSION_CHASE_CLIENT_ACTION,a2hQz000000UAsdIAG,CLIENT_ACTION_DB_PENSION,,a2gQz000000tIlbIAE,Chase client action Client action DB Pension,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the action has been completed?
CLIENT_ACTION_EIS_CHASE_CLIENT_ACTION,a2hQz000000UAsfIAG,CLIENT_ACTION_EIS,,a2gQz000000tIlcIAE,Chase client action Client action EIS,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the action has been completed?
CLIENT_ACTION_GIA_CHASE_CLIENT_ACTION,a2hQz000000UAsYIAW,CLIENT_ACTION_GIA,,a2gQz000000tIldIAE,Chase client action Client action GIA,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the action has been completed?
CLIENT_ACTION_ISA_CHASE_CLIENT_ACTION,a2hQz000000UAsVIAW,CLIENT_ACTION_ISA,,a2gQz000000tIleIAE,Chase client action Client action ISA,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the action has been completed?
OPEN_PRODUCT_FUTURE_GENERATIONS_VCT_AWAITING_AD_HOC_ACTION,a2hQz000000UAtCIAW,OPEN_PRODUCT_VCT_FG,,a2gQz000000tIlfIAE,Awaiting ad hoc action Open product Future generations VCT,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
CLIENT_ACTION_JSIPP_CHASE_CLIENT_ACTION,a2hQz000000UAsXIAW,CLIENT_ACTION_JSIPP,,a2gQz000000tIlgIAE,Chase client action Client action JSIPP,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the action has been completed?
CLIENT_ACTION_LIFE_&_CIC_CHASE_CLIENT_ACTION,a2hQz000000UAshIAG,CLIENT_ACTION_LIFE_&_CIC,,a2gQz000000tIlhIAE,Chase client action Client action Life & CIC,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the action has been completed?
CLIENT_ACTION_LIFE_COVER_CHASE_CLIENT_ACTION,a2hQz000000UAsgIAG,CLIENT_ACTION_LIFE_COVER,,a2gQz000000tIliIAE,Chase client action Client action Life cover,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the action has been completed?
CLIENT_ACTION_NO_PRODUCT_CHASE_CLIENT_ACTION,a2hQz000000UAsjIAG,CLIENT_ACTION_NO_PRODUCT,,a2gQz000000tIljIAE,Chase client action Client action No product,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the action has been completed?
CLIENT_ACTION_OFFSHORE_BOND_CHASE_CLIENT_ACTION,a2hQz000000UAsbIAG,CLIENT_ACTION_OFFSHORE_BOND,,a2gQz000000tIlkIAE,Chase client action Client action Offshore bond,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the action has been completed?
CLIENT_ACTION_PREMIUM_BOND_AWAITING_AD_HOC_ACTION,a2hQz000000UAscIAG,CLIENT_ACTION_PREMIUM_BOND,,a2gQz000000tIllIAE,Awaiting ad hoc action Client action Premium bond,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,Has the client confirmed the action has been completed?
CLIENT_ACTION_TRUST_CHASE_CLIENT_ACTION,a2hQz000000UAsiIAG,CLIENT_ACTION_TRUST,,a2gQz000000tIlmIAE,Chase client action Client action Trust,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the action has been completed?
CLIENT_ACTION_VCT_CHASE_CLIENT_ACTION,a2hQz000000UAseIAG,CLIENT_ACTION_VCT,,a2gQz000000tIlnIAE,Chase client action Client action VCT,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the action has been completed?
LUMP_SUM_TITAN_VCT_AWAITING_AD_HOC_ACTION,a2hQz000000UAtEIAW,LUMP_SUM_VCT_TITAN,,a2gQz000000tIloIAE,Awaiting ad hoc action Lump sum Titan VCT,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
LUMP_SUM_AIM_VCT_AWAITING_AD_HOC_ACTION,a2hQz000000UAtFIAW,LUMP_SUM_VCT_AIM,,a2gQz000000tIlpIAE,Awaiting ad hoc action Lump sum AIM VCT,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
LUMP_SUM_APOLLO_VCT_AWAITING_AD_HOC_ACTION,a2hQz000000UAtDIAW,LUMP_SUM_VCT_APOLLO,,a2gQz000000tIlqIAE,Awaiting ad hoc action Lump sum Apollo VCT,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
LUMP_SUM_FUTURE_GENERATIONS_VCT_AWAITING_AD_HOC_ACTION,a2hQz000000UAtGIAW,LUMP_SUM_VCT_FG,,a2gQz000000tIlrIAE,Awaiting ad hoc action Lump sum Future generations VCT,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
OPEN_PRODUCT_KNOWLEDGE_INTENSIVE_EIS_AWAITING_AD_HOC_ACTION,a2hQz000000UAsRIAW,OPEN_PRODUCT_EIS,,a2gQz000000tIlsIAE,Awaiting ad hoc action Open product Knowledge Intensive EIS,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
OPEN_PRODUCT_AIM_VCT_AWAITING_AD_HOC_ACTION,a2hQz000000UAtBIAW,OPEN_PRODUCT_VCT_AIM,,a2gQz000000tIltIAE,Awaiting ad hoc action Open product AIM VCT,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
OPEN_PRODUCT_APOLLO_VCT_AWAITING_AD_HOC_ACTION,a2hQz000000UAt9IAG,OPEN_PRODUCT_VCT_APOLLO,,a2gQz000000tIluIAE,Awaiting ad hoc action Open product Apollo VCT,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
OPEN_PRODUCT_TITAN_VCT_AWAITING_AD_HOC_ACTION,a2hQz000000UAtAIAW,OPEN_PRODUCT_VCT_TITAN,,a2gQz000000tIlvIAE,Awaiting ad hoc action Open product Titan VCT,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
OPEN_PRODUCT_JUNIOR_SIPP_AWAITING_AD_HOC_ACTION,a2hQz000000UArtIAG,OPEN_PRODUCT_JUNIOR_SIPP,,a2gQz000000tIlwIAE,Awaiting ad hoc action Open product Junior SIPP,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
REBALANCE_JUNIOR_SIPP_AWAITING_AD_HOC_ACTION,a2hQz000000UAryIAG,REBALANCE_JUNIOR_SIPP,,a2gQz000000tIlxIAE,Awaiting ad hoc action Rebalance Junior SIPP,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
REBALANCE_JUNIOR_ISA_AWAITING_AD_HOC_ACTION,a2hQz000000UArxIAG,REBALANCE_JUNIOR_ISA,,a2gQz000000tIlyIAE,Awaiting ad hoc action Rebalance Junior ISA,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
NON-STANDARD_ACTION_DIRECT_EQUITY_CHASE_CLIENT_ACTION,a2hQz000000UAsqIAG,NON-STANDARD_ACTION_DIRECT_EQUITY,,a2gQz000000tIlzIAE,Chase client Non-standard action Direct equity,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_VCT_CHASE_CLIENT_ACTION,a2hQz000000UAsuIAG,NON-STANDARD_ACTION_VCT,,a2gQz000000tIm0IAE,Chase client Non-standard action VCT,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_TRUST_CHASE_CLIENT_ACTION,a2hQz000000UAsyIAG,NON-STANDARD_ACTION_TRUST,,a2gQz000000tIm1IAE,Chase client Non-standard action Trust,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_SIPP_CHASE_CLIENT_ACTION,a2hQz000000UAskIAG,NON-STANDARD_ACTION_SIPP,,a2gQz000000tIm2IAE,Chase client Non-standard action SIPP,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_PREMIUM_BOND_CHASE_CLIENT_ACTION,a2hQz000000UAssIAG,NON-STANDARD_ACTION_PREMIUM_BOND,,a2gQz000000tIm3IAE,Chase client Non-standard action Premium bond,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has theclient confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_OFFSHORE_BOND_CHASE_CLIENT_ACTION,a2hQz000000UAsrIAG,NON-STANDARD_ACTION_OFFSHORE_BOND,,a2gQz000000tIm4IAE,Chase client Non-standard action Offshore bond,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_NO_PRODUCT_CHASE_CLIENT_ACTION,a2hQz000000UAszIAG,NON-STANDARD_ACTION_NO_PRODUCT,,a2gQz000000tIm5IAE,Chase client Non-standard action No product,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_LIFE_COVER_CHASE_CLIENT_ACTION,a2hQz000000UAswIAG,NON-STANDARD_ACTION_LIFE_COVER,,a2gQz000000tIm6IAE,Chase client Non-standard action Life cover,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_LIFE_&_CIC_CHASE_CLIENT_ACTION,a2hQz000000UAsxIAG,NON-STANDARD_ACTION_LIFE_&_CIC,,a2gQz000000tIm7IAE,Chase client Non-standard action Life & CIC,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_JSIPP_CHASE_CLIENT_ACTION,a2hQz000000UAsnIAG,NON-STANDARD_ACTION_JSIPP,,a2gQz000000tIm8IAE,Chase client Non-standard action JSIPP,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_JISA_CHASE_CLIENT_ACTION,a2hQz000000UAsmIAG,NON-STANDARD_ACTION_JISA,,a2gQz000000tIm9IAE,Chase client Non-standard action JISA,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_ISA_CHASE_CLIENT_ACTION,a2hQz000000UAslIAG,NON-STANDARD_ACTION_ISA,,a2gQz000000tImAIAU,Chase client Non-standard action ISA,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_GIA_CHASE_CLIENT_ACTION,a2hQz000000UAsoIAG,NON-STANDARD_ACTION_GIA,,a2gQz000000tImBIAU,Chase client Non-standard action GIA,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_DB_PENSION_CHASE_CLIENT_ACTION,a2hQz000000UAstIAG,NON-STANDARD_ACTION_DB_PENSION,,a2gQz000000tImCIAU,Chase client Non-standard action DB Pension,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_EIS_CHASE_CLIENT_ACTION,a2hQz000000UAsvIAG,NON-STANDARD_ACTION_EIS,,a2gQz000000tImDIAU,Chase client Non-standard action EIS,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_CASH_ISA_CHASE_CLIENT_ACTION,a2hQz000000UAspIAG,NON-STANDARD_ACTION_CASH_ISA,,a2gQz000000tImEIAU,Chase client Non-standard action Cash ISA,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has theclient confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
REGULAR_JUNIOR_SIPP_AWAITING_AD_HOC_ACTION,a2hQz000000UAs3IAG,REGULAR_JUNIOR_SIPP,,a2gQz000000tImFIAU,Awaiting ad hoc action Regular Junior SIPP,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
CHANGE_TO_REGULAR_JUNIOR_ISA_AWAITING_AD_HOC_ACTION,a2hQz000000UAsHIAW,CHANGE_TO_REGULAR_JUNIOR_ISA,,a2gQz000000tImGIAU,Awaiting ad hoc action Change regular Junior ISA,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
CHANGE_TO_REGULAR_JUNIOR_SIPP_AWAITING_AD_HOC_ACTION,a2hQz000000UAsIIAW,CHANGE_TO_REGULAR_JUNIOR_SIPP,,a2gQz000000tImHIAU,Awaiting ad hoc action Change regular SIPP,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
INTERNAL_TRANSFER_JUNIOR_ISA_AWAITING_AD_HOC_ACTION,a2hQz000000UAriIAG,INTERNAL_TRANSFER_JUNIOR_ISA,,a2gQz000000tImIIAU,Awaiting ad hoc action Internal transfer Junior ISA,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
INTERNAL_TRANSFER_JUNIOR_SIPP_AWAITING_AD_HOC_ACTION,a2hQz000000UArjIAG,INTERNAL_TRANSFER_JUNIOR_SIPP,,a2gQz000000tImJIAU,Awaiting ad hoc action Internal transfer Junior SIPP,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
REGULAR_JUNIOR_ISA_AWAITING_AD_HOC_ACTION,a2hQz000000UAs2IAG,REGULAR_JUNIOR_ISA,,a2gQz000000tImKIAU,Awaiting ad hoc action Regular Junior ISA,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
SWITCH_JUNIOR_SIPP_AWAITING_AD_HOC_ACTION,a2hQz000000UAs8IAG,SWITCH_JUNIOR_SIPP,,a2gQz000000tImLIAU,Awaiting ad hoc action Switch Junior SIPP,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
SWITCH_JUNIOR_ISA_AWAITING_AD_HOC_ACTION,a2hQz000000UAs7IAG,SWITCH_JUNIOR_ISA,,a2gQz000000tImMIAU,Awaiting ad hoc action Switch Junior ISA,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
EMPLOYER_REGULAR_SIPP_AWAITING_AD_HOC_ACTION,a2hQz000000UAraIAG,EMPLOYER_REGULAR_SIPP,,a2gQz000000tImNIAU,Awaiting ad hoc action Employer regular SIPP,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
